ASIN,Question,Answer,Votes,Date
B07KRBW7X8,Any free service with the product?,3 free service within a year.,0,12-04-2022
B07KRBW7X8,Whether 1st service is free,Yes,0,12-04-2022
B07KRBW7X8,Exchange offer in LG window ac,It's an average ac it works well when it was new.,0,05-06-2022
B09NS59LJV,does the outdoor fan have Ac motor or DC motor,B L D C  Motor,0,03-06-2022
B09NS59LJV,What is the actual mrp of this product? this website claims its mrp is rs. 75990 while other websites shows its mrp just rs 61990.,"INR 61,990/-",0,03-06-2022
B09NS59LJV,Do I need to pay for uninstalling exchange AC?,yes,0,22-05-2022
B09NS59LJV,Would Amazon or seller pay if copper pipe missing in packaging? Has anyone got it paid if so?,"If you find missing anything in original product, return the product.",0,22-05-2022
B09NS59LJV,Is the ac installation charge really around 5-6k ?,No only 1415 rs,0,09-05-2022
B09NS59LJV,Installation charges,1415 rs,0,09-05-2022
B09NS59LJV,Does stand and wire is provided or not?,Wire is provider and stand is extra charge,0,09-05-2022
B09NS59LJV,Is standard installation charges included in the cost or it has to be paid separately to the engineer post installation?,1415+750(stand),0,09-05-2022
B09NS59LJV,Whether stablizer is required for inverter AC?,No not required built in,0,02-05-2022
B09NS59LJV,"What if I dont go with brand installation and get the ac installed via local person, will that affect the warranty?",It might affect the warranty. Check with the LG customer care,0,02-05-2022
B09NS59LJV,Why bajaj EMI option is not available,No,0,02-05-2022
B09NS59LJV,exchange offer ?,Yes,0,02-05-2022
B09NS59LJV,Can I install 2 of these AC's on a single phase connection?,"Yes, u can install even 4 on a single phase connection",0,24-04-2022
B09NS59LJV,when i will use these ac in 24 degree celsius upto 24 hours ??? how much unit will consume ???????,Almost 12 units when u use it in a closed room.,0,24-04-2022
B09NS59LJV,Does it have Wi-Fi?,No,0,24-04-2022
B09NS59LJV,3meters copper pipe is missing from both indoor and outdoor unit,Inter connecting pipes are included in box.and that is fixed by LG Engineers.,0,23-04-2022
B09NS59LJV,6 in 1 ac How works auto mode let me know,There’s a button aligned to it which can be used,0,02-05-2022
B09NS59LJV,Is installation plates included or we have to buy separately,स्टँड  चार्जेबल हें,0,21-04-2022
B09NS59LJV,Does it include copper wire or not ?,"Some time dealer put the wire in the box and some time not. I got the copper wire and my friend didn't. Amazon will refund the Copper wire charges @ 950/- per meter upto three meter only producing the job sheet clearly mentioned that coper wire is not received in the box. Don't open the box yourself, authorized representative of the company will open the box.see less",0,21-04-2022
B09NS59LJV,"My room.size is 12'x12',  will this AC work?",No. Not that effective.,0,18-04-2022
B09NS59LJV,Gas charging free for 10 yrs what is the meaning?,"All cooling equipment requires gas to be filled. During the services, the technician will check the gas level and if found short, it should be filled, otherwise the cooling capacity will be reduced. The company may offer free gas filling for 10 years as a promotional offer, as for good equipments, normally there's no such requirement of filling gas.see less",0,22-04-2022
B09NS59LJV,Please tell me what is total installation charge including drilling and stand?,Installation charge is 1200+GST=1415 RS and stand is 750 Rs,0,15-04-2022
B09NS59LJV,Is standard installation charges included in the cost or it has to be paid separately to the engineer post installation?,Yes,0,15-04-2022
B09NS59LJV,Will it include separate  stabilizer,No,0,22-04-2022
B09NS59LJV,"Consumption shows per year , what is the daily runnig time?",Average 8 hrs,0,24-04-2022
B09NS59LJV,Is the installation chargeable? If yes then what are the charges ?,1415 rs,0,15-04-2022
B09NS59LJV,Is it perfect for 156sq.ft room size,Yes,0,05-04-2022
B09NS59LJV,There is a breakage in ac which we have noticed after the installation.....what can we do?,Replace,0,02-05-2022
B09NS59LJV,Ac installation added means,Cost of installation added in the sale price.,0,22-04-2022
B09NS59LJV,It can control through mobile phone or not ?,No,0,02-05-2022
B09NS59LJV,Why AC remote stand is not provided in this model?,No stand provided,0,02-05-2022
B09PZ1GZ8R,Kya ye dc supplie ko ac m convert karta hai,no,0,30-06-2022
B09PZ1GZ8R,Can i run in dc,No only AC,0,01-07-2022
B09PZ1GZ8R,2.5 kv inverter solar par chal jayga,no,0,28-06-2022
B09PZ1GZ8R,Does it will work on 2 kw load from Society meter?,Yes.,0,15-06-2022
B09PZ1GZ8R,What if the ac is received in damaged condition,"Simple return policy available, u can return within return policy terms.",0,15-06-2022
B09PZ1GZ8R,How to switch off the red light as no button is working on it?,"Red light is for clean filter reminder which remind you to clean filter after every 250 hr. Of your AC operation, for resting it press and hold both temp. Button on AC panel (not remote only AC panel), hope this helps",0,09-06-2022
B09PZ1GZ8R,can I get any hot and cold window ac from this manufacturer,Yes u can,0,15-06-2022
B09PZ1GZ8R,What do me mean by 10 year warranty with gas charging? It means if gas leaks it will be filled free of cost?,Not satisfied with the cooling.,0,07-06-2022
B09PZ1GZ8R,What is exchange offer on this,I exchange my ten yr old ehirlpool window ac in working condition for Rs. 4650.,0,07-06-2022
B09PZ1GZ8R,What is minimum kw required to run 1.5 ton window ac?,This AC consumes about 1450 W. So any load above 2 KV will be OK in my opinion . Pl take expert advice also based on your electricity requirement.,0,07-06-2022
B09PZ1GZ8R,When its price drop,Depends upon offers,0,05-06-2022
B09PZ1GZ8R,How do I avail the free services of the ordered AC?,Contact nearest lg service centre u can online it’s better platform,0,05-06-2022
B09PZ1GZ8R,How many units per hour,It’s completely depends upon your uses,0,05-06-2022
B09PZ1GZ8R,Convertible 4-in-1 ? What is it mean ?,You can adjust cooling capacity of 1.5 ton to 1.2 or .9 or .6 ton as per your requirement.,0,16-05-2022
B09PZ1GZ8R,Is this model good for 11*14 room?  Will it cool fast or i should go for 5star model?,"Its good for 11×14 size room, and fast cooling",0,15-05-2022
B09PZ1GZ8R,Kya solar se bhi chal skta h?,Kindly ask a valid question,0,06-05-2022
B09PZ1GZ8R,Why you have increased price exorbitantly to 39999 for this 4star model?? It was selling at 29000 in March 22. 10000 costly,It’s not solar powered,0,07-05-2022
B09PZ1GZ8R,कितना एरिया कवर करता है,150-200 sq feet,0,01-05-2022
B09PZ1GZ8R,Price in lucknow,Same price for all over India as price shown in offer list,0,15-05-2022
B09PZ1GZ8R,Is It fast cooling?,No there is no turbo cooling,0,25-04-2022
B09PZ1GZ8R,It is green gas,Yes R32,0,23-04-2022
B09PZ1GZ8R,"Can We install it in a stand as a coolers in a room,","U can, but window fixed is better for stability without any risk of damage",0,23-04-2022
B09PZ1GZ8R,What is power consumption per hour?,If u set 26-28 degrees then approx is less than 1units,0,23-04-2022
B09PZ1GZ8R,Is it export from thiland?,Yes completely Thailand brand,0,23-04-2022
B09PZ1GZ8R,how mani temp.work  maximum,16 to 30,0,23-04-2022
B09PZ1GZ8R,how many maximum temp. work .l.g. window a.c,16 to 30,0,23-04-2022
B09PZ1GZ8R,this ac can we put in fully close room without window,"Fully closed room you have,This ac performance is very perfect.",0,16-04-2022
B09PZ1GZ8R,Agar isse 1 gante chalege to kitni biji consume hogi,Wo apke upper depend haiApko Kitna temp set krna hMene to 27-28*c set kr ke 6hr chalaya tha to 2unit aya thaEse v electricity bill kama ayega compare to non inverter Acsee less,0,13-04-2022
B09PZ1GZ8R,how to get free services in a one year,As per lg term and condition,0,13-04-2022
B09PZ1GZ8R,What's the price?,As I compared to lg distributor off line is 33500 and extra installation charges,0,13-04-2022
B09PZ1GZ8R,Isme outdoor blower ka jarurat nahi hai kya,no,0,09-04-2022
B09PZ1GZ8R,my window is 65 cm in length. will this ac fit ?? Plz reply i want to buy this product.,yes,0,09-04-2022
B09PZ1GZ8R,my vindo size is 60 cm and 40 cm does it will fit ???,yes,0,09-04-2022
B09PZ1GZ8R,Does this automatically cut off soon as set temperature is attained in the room?,"No, its continued runMaking lots of notice, sometimes abnormal sound tooFan notice is also muchsee less",0,07-04-2022
B09PZ1GZ8R,I have cement roof sheet and that heats a lot will this AC justify its cooling in such conditions,Its perfect function as an concrete roof.,0,07-04-2022
B09PZ1GZ8R,If run the ac for 8hrs how many units will it consumes??,If u set 27-28*c then it’s approx 2unit to 2.5units will consume,0,13-04-2022
B09PZ1GZ8R,I want to exchange my old window AC,"Yes, the seller gave me exchange option",0,06-04-2022
B09PZ1GZ8R,how many free wet services do we have from LG?,yes two service free,0,06-04-2022
B09PZ1GZ8R,Installation charges is included or not as in the discription it is showing installation added.,No installation charges are not including,0,06-04-2022
B09PZ1GZ8R,Is k sath kaisa stabiliser thik rahega?,"This AC already have internal stablizer, but better to the external one. I am using V Guard (VG 400), working fine,",0,11-04-2022
B09PZ1GZ8R,This ac is making around 60 db noise. doesn't sound like noiseless!,It's noisy,0,06-04-2022
B09PZ1GZ8R,I recieved 2021 model but seller mention on website 2022 model what I do?? ?,4 star model 2022 model,0,05-04-2022
B09PZ1GZ8R,What is the gairntee period?,5 years and 10 years on compressor,0,06-04-2022
B09PZ1GZ8R,बैट्री कि ओसेकता है,THE BATTERIES FOR THE REMOTE WERE RECEIVED IN THE PACKAGE,0,04-04-2022
B09PZ1GZ8R,This price is with gst or without gst?,Price is with GST.,0,03-04-2022
B09PZ1GZ8R,Exterior fan isme hota hai ya nahi?,no,0,03-04-2022
B09PZ1GZ8R,Kya ismein stabilizer Lagana jaruri h,"Haan, Agar AC jyada saal chalana hai to",0,03-04-2022
B09PZ1GZ8R,क्या एसी को लगातार 1.5 ton से 1ton में  परिवर्तित किया जा सकता है,Yes,0,01-05-2022
B09PZ1GZ8R,How to connect with mobile apk,"This model deos not have connectivity option, only 5 star model has wifi connectivity",0,03-04-2022
B09PZ1GZ8R,I have received my Ac yesterday now how much the brand will take to call me for installation,I have received call for installation same-day as delivery but if you haven't got any call within 48 hrs. Then call lg customer care,0,03-04-2022
B09PZ1GZ8R,Pcb include in it or not,Yes,0,07-04-2022
B09PZ1GZ8R,My window size is 56cm width. Will it fit?,26/18 SIZ,0,09-07-2022
B09PZ1GZ8R,Kitne degree temperature tak kam karta h,52,0,09-07-2022
B09WRG7HDV,Is it work with alexa?,"Nope,this is not wifi enabled AC",0,27-06-2022
B09WRG7HDV,Sir installation ka charge company pay kare gi ya consumer ko pay karna hai...,Consumer,0,20-06-2022
B09WRG7HDV,Can i get gst invoice,Yes,0,20-06-2022
B09WRG7HDV,Is this comes with 5 years PCB warranty?,Yes but don't buy very disappointed ☹️ no cooling i have buy before 10 days i am not satisfied,0,12-06-2022
B09WRG7HDV,Is installation free or chargeable?,Chargeable. 1199+tax. Total 1500 for installation. Stand charges will be different than that. Which is around 800-1200 deending on what the lg guy brings in with. Approx 2500 additional to pay with this which is pathetic.,0,11-06-2022
B09WRG7HDV,is this prouduct is hot and cold,Nope,0,20-06-2022
B09WRG7HDV,200 sqft kmre me achhi kaam kregi,120 sqft me sahi hai,0,05-06-2022
B09WRG7HDV,Do we need a stablizer with the AC?,Not to need stabilizer with this AC,0,02-06-2022
B09WRG7HDV,Inthis model whether both swing works?,Nope only 1 swing works ..which is up and down.  If you want you go can for VIRAT series for much better infact best cooling and 5star rated model.,0,28-05-2022
B09WRG7HDV,5 star vs 4 star electric bill consumption same,Almost same,0,28-05-2022
B09WRG7HDV,Is the installation charges payable to the technician or it is included in the price? Is the making hole in the wall chargeable?,"Before getting an AC, please make sure that you call electrician and get 1 16 ampere box installed for its main power connection.",0,28-05-2022
B09WRG7HDV,It's swing 4way or not,Nope this model has only 1 way which is up and down,0,28-05-2022
B09WRG7HDV,How do i show ac working in dismantled condition,Do not have any idea but i don't think so this is possible but you can always contact an AC technician for doing this.,0,28-05-2022
B09WRG7HDV,What is a prices of copper wire per miter,Depends on brand to brand. Please check with the customer support of the brand whose AC you are planning to get.,0,28-05-2022
B09WRG7HDV,Stand free ??,Nope stand is chargeable,0,28-05-2022
B09WRG7HDV,What's the difference between  ps-q19rnye and ps-q18knye?,Please compare these models in 2 areas :-,0,28-05-2022
B09WRG7HDV,Lowest coling capacity?,16 degrees,0,20-06-2022
B09WRG7HDV,"What is meaning of ""Warranty Type	Limited"" ???",It may be a seller's warranty and not the direct manufacturer's warranty.,0,28-05-2022
B09WRG7HDV,4 way swing?,No,0,23-07-2022
B09NS5K7HF,How many units of power does it consumes,Packing was not good and AC fall down in front of us so we rejected,0,17-05-2022
B09NS5K7HF,Is it waterproof?,Yes Go for it,0,09-07-2022
B09NS5K7HF,lg ps-q19ynze need stablizer?,If there is no power fluctuations in your area. Then no need of stabilizer. Otherwise for safety take stabilizer.,0,10-07-2022
B09NS5K7HF,Is installation charge added in this price?,"No, installation charges are 2500 including 3 drain pipe and wall mount stand for outdoor unit",0,17-07-2022
B09NS5K7HF,Can we get dublicate remote from LG as my son damaged the old one?,Yes it's approximately rs 3000,0,17-07-2022
B09NS5K7HF,This ac hot and cooling???,Only cool,0,17-07-2022
B09NS5K7HF,inbuilt stabilizer?,Yes,0,17-07-2022
B09NS5K7HF,Is instalation service available in Vrindavan 281121,Yes it's available there,0,17-07-2022
B09NS5K7HF,Remote hoder received yes  or not,No,0,17-07-2022
B09NS5K7HF,Is it hot and cold ac with 5star rating,Only cold with 5star rating,0,17-07-2022
B09NS5K7HF,क्या ये सर्दी मे गर्मी भी दे सकता हैं ?,Nhii,0,19-07-2022
B09NS5K7HF,Safe to run on 3kva inverter without damaging AC?,3kva  ?,0,20-07-2022
B09NS5K7HF,Stabilizer use...?,"No need if you have proper voltage,and little fluctuations,but for safety of pcb, you can use stablizer",0,27-07-2022
B09NS5K7HF,"In description it is mentioned as “lg 1.5 ton 5 star ai dual inverter wi-fi split ac"" but couple of questions are answered as no wifi. kindly confirm.",Wifi version is supirior and cost more than non wifi version,0,27-07-2022
B09NS5K7HF,Safe to run on 3kva inverter without damaging AC?,"I think yes,maximum wattage is 1.5 ke,you can also run on 80%,60% or 40% to save power consumption",0,27-07-2022
B09NS5K7HF,Lg service very bad why,"It is true,because parts are not available on the service centre immediately",0,27-07-2022
B09NS5K7HF,Do we need stabilizer...?  lg psq19wzf 1.5 ton,better have it for dual safety of any AC,0,28-07-2022
B09NS5K7HF,Stabilizer use...?,No,0,28-07-2022
B09NS5K7HF,Why cooling at 52 degree is not advertised for this product? Is cooling unaffected till 52 degrees by this product?,This AC with dual inverter and 5 star rating is good for saving electricity but defeat the purpose of cooling if temperature is little bit high 35 + Celsius. So my advice avoid this model and don't get attracted toward  dual inverter with 5 star rating kind of add on which defeat the purpose of AC.,0,28-07-2022
B09NS5K7HF,Can I connect this to Alexa?,NO,0,01-08-2022
B09NS5TKPN,Does it have Anti mosquito technology ?,Anti virus technology...,0,01-07-2022
B09NS5TKPN,Ye inverter pr bhi kam krta h kya,Yes,0,27-06-2022
B09NS5TKPN,Ye jo lg ka ac abhi dekha gaya hai kya isme hot and cool dono hai,Noo,0,27-06-2022
B09NS5TKPN,Is this ac is suitable for 225 sq feet room?,"Hello,I'm using it for approximately 200 sq feet and it is more than enough to cool it comfortably within ten minutes. This is the best air conditioner I ever bought. The energy-saving mode really helps in saving electricity cost. Sleep mode gradually adjusts the temperature (a very intelligent machine). I'm comprehensively satisfied with this LG 1.5-ton AC.see less",0,26-06-2022
B09NS5TKPN,What does the add installation card means here?,It's just a notification to the brand thing.. you don't need to pay for it during purchase. You have to pay the said installation price directly to the LG engineer. Hope this helps..!!,0,19-06-2022
B09NS5TKPN,Is it compatible with Alexa?,Nope,0,19-06-2022
B09NS5TKPN,Does it have heat mode?,"No, only cooling.",0,19-06-2022
B09NS5TKPN,Exchange AC will be removed by whom? Is there any charge,The same guy will remove but will charge 500-750 rs,0,19-06-2022
B09NS5TKPN,Can it cool 225 sqft room?,Yes definitely...go for it...,0,19-06-2022
B09NS5TKPN,Cooling up to which temperature,Superb 👍👌,0,18-06-2022
B09NS5TKPN,What is the outdoor temprature cooling capacity?,LG AC is good but Amazon misguided to people about the installation. When I purchase the AC AMAZON commit that installation is free but it's totally wrong. Installation is chargeable approx 1800 . Please be aware before the purchase through Amazon.,0,17-06-2022
B09NS5TKPN,Ac flap take howmuch time to close when we off ac from remote,Superb 👍👌,0,18-06-2022
B09NS5TKPN,Ye kitni bijli leta hai,Per hour 1 unit,-1,15-06-2022
B09NS5TKPN,How to contact for service,Superb 👍👌,0,18-06-2022
B09NS5TKPN,Do LG offer provide free installation?,No,0,15-06-2022
B09NS5TKPN,Does it need Stabilizer,Yes for better efficiency..but work normally without it too,0,13-06-2022
B09NS5TKPN,Is this both hot and cold?,Superb 👍👌,0,18-06-2022
B09NS5TKPN,Does this AC has temperature display?,Yes it has a display which lg called magic display,0,11-06-2022
B09NS5TKPN,Can we trust the seller?,Yes i recieved a fresh manufacturing 13 may 22 product,0,11-06-2022
B09NS5TKPN,Ek din kitna energy legi,It's depends on usage and the floor location if your room expose to direct sunlight thaen 6 to 7 unit a day and not than only 5 unit for 8 to 10 hours,0,11-06-2022
B09NS5TKPN,if the pipe or anything else is missing in box then what should i do ?,You can return product and asked for a new piece...return policy applicable,0,11-06-2022
B09NS5TKPN,if the shortage in pipe then i should pay for this ?? or the installation guy will figure it out,Installing pipe was not in it,0,10-06-2022
B09NS5TKPN,It's is possible to Run 1.5 ton ac on single phase line comes for long distance,No. Not at all advisable,0,09-06-2022
B09NS5TKPN,2 killo watt power supply can connect,Yes it's more about voltage and not the power,0,08-06-2022
B09NS5TKPN,Does this ‎ps-q19ynze 2022 model have a 4-way swing?,It has 6 way swing with artificial intelligence,0,11-06-2022
B09NS5TKPN,What is the cast of extra copper pipe per meter?,Around Rs 1000,0,09-06-2022
B09NS5TKPN,What charges we have to pay for technician,1199+ gst for labour,0,11-06-2022
B09NS5TKPN,Whom to contact for installation??? A as installation added so might the service engineer come or we need to contact them?????,"After your product delivered ,lg service call you within 24 hours",0,11-06-2022
B09NS5TKPN,Refrigerant  used R32 or any other?,R32,0,11-06-2022
B09NS5TKPN,"Hi please let me the know the measurement of the outdoor unit (width, height and depth)",It's 3x2 feet,0,07-06-2022
B09NS5TKPN,"If outside temperature is 45 celsius, and we run this ac at 16 celsius, what would be the reduced room temperature if ac operates continuously?","It's works even outside temperature is more than 45 ,you can check through your remote room temperature",0,11-06-2022
B09NS5TKPN,"""brand installation support"" is listed as rs. 0. does that mean installation is free, or will standard charge apply?",It's chargeble,0,07-06-2022
B09NS5TKPN,Is its working in winter also as hot temperature please answer?,Yes,0,07-06-2022
B09NS5TKPN,एलजी 1.5 टन एसी के इंस्टॉलेशन चार्जेस क्या है,Rs.1199+ 18%GST=1415 Rs.,0,05-06-2022
B09NS5TKPN,Installation charges kya hai,1500,0,07-06-2022
B09NS5TKPN,"Cooling wattage , air flow rate and weight of indoor and outdoor units",5000wAir flowin636Out1520Indoor 14 kgOutdoor 33kgsee less,0,11-06-2022
B09NS5TKPN,If i have required more than 4 mts copper pipe then how we take it. we,950 per meter,0,15-06-2022
B09NS5TKPN,"What is the hn and jn model with 5star lg 1.5 ton. explain in detail, what is the difference?",Superb 👍👌,0,18-06-2022
B09NS5TKPN,I want billing on corporate office,Superb 👌👍,0,18-06-2022
B09NS5TKPN,How to add my gst number in the invoice,You need to create a business account on Amazon for which you need to fill all the details required. After it is approved by Amazon which eventually takes 2 to 3 working days your account will be changed to Amazon Business account and you will get GST invoices for the eligible products,0,19-06-2022
B09NS5TKPN,What is thst mode 5 AI will do,"You can set it to work at 80,60 or 40 percent capacity if less crowded. Supposed to save electricity.",0,27-05-2022
B09NS5TKPN,What is the length of the drain pipe included in the box?,No drain pipe provide in package,0,23-05-2022
B09NS5TKPN,Does this ac ( model ps-q19ynze )have remote control holder ?,No.. Doesn't received remote holder,0,22-05-2022
B09NS5TKPN,Procedure of services,Yes,0,22-05-2022
B09NS5TKPN,How come suddenly maximum exchange value decrease from 4000 to 1200?,It's depends on third party exchange partner,0,19-06-2022
B09NS5TKPN,Which split AC has powerfull Wind blowing?,Daikin,0,21-05-2022
B09NS5TKPN,Whether copper tube is provided in the box ?,"I purchased two 1.5 ton ACs with 3 days gap. In one of them copper pipe was missing. But When I reported to Amazon & forwarded a copy of LG installation report that mentioned this, Amazon refunded major portion of the Cu pipe cost.",0,21-05-2022
B09NS5TKPN,Can the Installation be done in another place?,"yes,  you can call the LG customer care and ask them to install any where you wants",0,19-05-2022
B09NS5TKPN,Add ac installation means free installation,Its not free they charged around Rs. 1450 extra for the installation,0,19-05-2022
B09NS5TKPN,Missing copper installation pipes. How can I return this order?,Installation guys bring it normally,0,21-05-2022
B09NS5TKPN,"In Ac box , both the copper wire and the copper pipe will be 3 meters.",Yes both are provided,0,21-05-2022
B09NS5TKPN,Mesion work is included in Installation,Installation is chargable by customer however amazon said its free. Be aware,0,21-05-2022
B09NS5TKPN,Can the Installation be done in a different location?,Yes,0,17-05-2022
B09NS5TKPN,do we have to fit the plug point ourselves or will the installation people do it?,Installation person usually don't install the power plug etc. Yet you may ask to do the same for some extra cash payment to them.. it will be their extra income.. hope you understood what I'm trying to explain.. 😉,0,17-05-2022
B09NS5TKPN,How many units of power does it consumes per hour,I'm using this AC for more than 20 hours a day @ 25~26 degree and my overall power consumption increased from 6~7 units to 15~17 units.. hope this explains.. also I've installed this AC in a direct sun exposure room,0,17-05-2022
B09NS5TKPN,Service team collect money for installation,No,0,17-05-2022
B09NS5TKPN,Service fee,No,0,17-05-2022
B09NS5TKPN,Is this ynze or enze model ? because ynze is 4star model and enze is 5 star.. but you mentioned 5 star with ynze. this is misleading,I have mentioned in 5 star model only not 4star,0,15-05-2022
B09NS5TKPN,Installation free hai kya,Nai,0,15-05-2022
B09NS5TKPN,Installation free hai is ke saat,Paid installation,0,15-05-2022
B09NS5TKPN,"power connection provided in indoor or outdoor?
Whether power cord is supplied?",Power cable provided for indoor unit.,0,15-05-2022
B09NS5TKPN,My room is 14*16 feet height is 11 feet on top floor is it work,Yes,0,15-05-2022
B09NS5TKPN,What gas does it have?,R-32,0,17-05-2022
B09NS5TKPN,Does it include 3 meter copper wire ?,Yes,0,13-05-2022
B09NS5TKPN,Is all instrument and installation charge added in this price?,No,0,15-05-2022
B09NS5TKPN,Will it be suitable for 160sqft room ?,Yes,0,15-05-2022
B09NS5TKPN,What is arate this ac,10*,0,17-05-2022
B09NS5TKPN,In label Model year is 2021. But in description they mentioned 2022. Will get 2022 model or 2021 model?,They are sending worng dated products and also sending the wrong set of Indore and outdoor units. The seller is so careless that he doesn't even bother to see what products are being sent out. Please don't make the payments in advance as my payment is still not refunded for more than 11 days.,0,11-05-2022
B09NS5TKPN,does warranty covers gas filling on second day of  installation?,Yes,0,15-05-2022
B09NS5TKPN,What is the diferrence between q19rnze and q19ynze model?,One has wifi feature and another doesn't,0,19-06-2022
B09NS5TKPN,How many watt take this ac,1 unit for 3 hours,0,15-05-2022
B09NS5TKPN,O d u weight,35 kh,0,23-05-2022
B09NS5TKPN,Does it also comes with darinage pipe?,No. It doesn't.,0,09-05-2022
B09NS5TKPN,After sales service?,Very nice in my area,0,17-05-2022
B09NS5TKPN,How many ton ac require room size 14*12?,Thumb rule says 1 ton for 100 Sq.ft wherein 4 people are being considered,0,08-05-2022
B09NS5TKPN,How is the performance in peek summer or in the hot noon outside ?,"It performs more than expectation, like it cools faster than conventional AC when outside temperature is 39 - 40 degee centigrade and maintains the set temperature as long it runs, most interesting part is that you can run this AC longer than conventional AC and generates almost half electricity bill than conventional AC",0,08-05-2022
B09NS5TKPN,Is instalation  free as mentioned in the product page??,Yes,0,08-05-2022
B09NS5TKPN,Is they are providing cooper wire nowdays,They have not provided even after lodging complaint. Very updated with poor customer service.  No response.,0,08-05-2022
B09NS5TKPN,What is the pcb meaning,Printed circuit board,0,17-05-2022
B09NS5TKPN,Installation free?,"No, Rs. 1414 + ( 750 - 1000 ) more if external stand opted.",0,09-05-2022
B09NS5TKPN,Which year model? 2022 or before,2021,0,07-05-2022
B09NS5TKPN,Is copper pipe included?,No,0,07-05-2022
B09NS5TKPN,Does ac fan runs in sleep mode?,Yes,0,08-05-2022
B09NS5TKPN,What is the compressor max ambient temperature operation rating?,52,0,19-06-2022
B09NS5TKPN,Installation free?,"No, installation is not free. Even not hasslefree also. The after selling service of LG is bad. They sent a technician after 12 times of calling to customer care and 5 others including Amazon. A totally inexperienced technician came, did all in unprofessional way and even broke the fiber cover of indoor unit. Thats the conclusion. Decided to take AC from only physical shops and will take the risk of installing by my known technician. No one to blame. Its me, who did buy the product of LG further from Amazom.see less",0,03-05-2022
B09NS5TKPN,Does it have standard copper pipe?,Yes,0,03-05-2022
B09NS5TKPN,How much Electricity bill,"Just for reference, we were having monthly bill of roughly 700 Rs, after moderate use of AC in 25 degree, our first 15 days bill came as 1400 Rs.",0,09-05-2022
B09NS5TKPN,Difference between ps-q19ynze and ps-q19rnze,Researched. But seems to be market gimmick.,0,03-05-2022
B09NS5TKPN,Is gas recharge free for 10 years? As written in warrenty,"May be. But LG's after selling service is worst. So if possible,i will do from outside.",0,03-05-2022
B09NS5TKPN,How length of the copper wire,10 feet,0,09-05-2022
B09NS5TKPN,Installation free?.Stabizer will be given free ?,"Installation is not free, Stabilizer is chargable, also it is not required if you have stable voltage with not much of fluctuations",0,09-05-2022
B09NS5TKPN,Copper pipe kit include,Not include.,0,28-04-2022
B09NS5TKPN,how much inter conncting pipe,They don't provide any interconnect pipe we need to buy cost of 3500/-,0,27-04-2022
B09NS5TKPN,But in the billing installation was added right why are you charging for that...Then?,We have to pay 2000/-to the technecian.,0,28-04-2022
B09NS5TKPN,How can I get earlye,No.,0,28-04-2022
B09NS5TKPN,819watt/year ?? Usage hours or per day energy consumption?,"We use from night 8 pm to morning 7 am at 26 deg C. Power consumption observed is 4 units per day. Initially consumes around 1850 watts, then gradually reduces and stabilizes to around 300 watts for most of the time.",0,26-04-2022
B09NS5TKPN,Does it comes with pipes to connect indoor unit with outdoor unit ??,One has to pay for pipes as per the length required and charge at a rate per meter,0,25-04-2022
B09NS5TKPN,Outdoor unit copper or alluminium,You may have choice. Rate changes with material,0,25-04-2022
B09NS5TKPN,Is the installation free or else how much they charge overall?,Rs. 1400 for installation and Rs.900 for stand(inclusive of GST),0,26-04-2022
B09NS5TKPN,Will remote stand/holder be also be part of assessories. recently i have purchased ac but not received remote holder.,No,0,04-05-2022
B09NS5TKPN,Which is better lg or panasonic in 1.5 ton with 5 star rating?,"No Doubt Sir, Go for the LG Other Brands are Fail Now in AC",0,23-04-2022
B09NS5TKPN,Do you need stablizer,no,0,24-04-2022
B09NS5TKPN,क्या ये सर्दी मे गर्मी भी दे सकता हैं ?,No,0,22-04-2022
B09NS5TKPN,installation charge free,"No, but charge is less compared to normal charge, always recomend to do the installation by company technician only",0,22-04-2022
B09NS5TKPN,Please clarify the product code of 2022 1.5 ton 5 star ai dual 6 in 1. as product code is different on amazon it must be of ps-q19rnze not ps-q19ynze.,This is the product code PS-Q19YNZE in amazon so as the delivered product,0,22-04-2022
B09NS5TKPN,Hut and cold both?,Yes,0,21-04-2022
B09NS5TKPN,Stablizer is required,Not required,0,21-04-2022
B09NS5TKPN,Can you suggest a best stabilizer for lg 1.5 ton ac 5 star ps q19ynze  model,Not required,0,21-04-2022
B09NS5TKPN,How is this model different than ps-q19bnze? which one is recommended?,2022 model,0,21-04-2022
B09NS5TKPN,Low cooling process how to raise complaint,"True, the cooling is very low. need to claim to LG service center and also provide the product feedback in Amazon as the other users do not buy this product",0,22-04-2022
B09NS5TKPN,Is the price including the fixing charges,"installation charges, extra as per the specification in Amazon",0,22-04-2022
B09NS5TKPN,Is there any bagk light for remote?,"NO, It should have been there.",0,18-04-2022
B09NS5TKPN,What is the length of the pipe ? What's the cost of extra pipe per foot ?,"It was 3 meters long , not sure about cost for extra length",0,13-04-2022
B09NS5TKPN,AC installation is added in my order by default. Do I have to pay charges for installation ?? (Date 13/04/22),"Yes, You have to pay Installation charges 1200 + Tax and for outside Ac stand 800 + tax. (1400 + 900).",0,13-04-2022
B09NS5TKPN,Do we also need stabilizer for this.,"Yes, Bring Bluebird stabilizer for better performance.",0,13-04-2022
